slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,tree_depth,create_kops,stat_kops,read_kops,remove_kops
3346644,mdtest_easy,2021-07-27 13:12:03,2021-07-27 13:20:05,e1da9ff,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,1000000,16M,0,0,0,769.11,2560.13,9543.73,105.83
3348434,mdtest_easy,2021-07-28 01:14:56,2021-07-28 01:41:04,e1da9ff,S16,SX,18,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,4974.57,1540.46,9639.74,143.60
3346639,mdtest_easy,2021-07-27 13:09:31,2021-07-27 13:24:36,e1da9ff,S8,SX,20,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,4843.94,3293.60,10260.74,315.00
3346649,mdtest_easy,2021-07-27 14:01:08,2021-07-27 14:07:17,e1da9ff,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,1000000,8M,0,0,0,820.24,2720.09,10152.13,237.20
3346619,mdtest_easy,2021-07-27 12:35:23,2021-07-27 12:40:47,e1da9ff,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,1000000,4M,0,0,0,975.46,2946.34,11086.72,458.49
3346631,mdtest_easy,2021-07-27 12:48:27,2021-07-27 12:59:33,e1da9ff,S4,SX,24,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,5589.24,5417.72,11239.60,689.98
3346637,mdtest_easy,2021-07-27 13:09:31,2021-07-27 13:23:09,e1da9ff,S8,SX,30,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,5695.42,4133.88,11211.42,454.42
3346650,mdtest_easy,2021-07-27 21:26:57,2021-07-27 21:32:58,e1da9ff,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,1000000,8M,0,0,0,1028.33,3342.20,10580.55,341.41
3346622,mdtest_easy,2021-07-27 12:35:23,2021-07-27 12:40:52,e1da9ff,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,1000000,4M,0,0,0,1233.76,3826.49,11571.73,566.73
3346629,mdtest_easy,2021-07-27 12:35:23,2021-07-27 12:46:03,e1da9ff,S4,SX,36,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,6207.59,5493.79,11650.86,924.10
3346645,mdtest_easy,2021-07-27 23:40:18,2021-07-27 23:48:00,e1da9ff,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,1000000,16M,0,0,0,1244.39,3983.81,10795.88,202.92
3348435,mdtest_easy,2021-07-28 01:14:56,2021-07-28 01:36:45,e1da9ff,S16,SX,36,16,16,32,sw=30s,Pass,30,1000000,1M,0,0,0,6055.32,2612.83,11126.09,227.80
3346765,mdtest_hard,2021-07-27 17:49:42,2021-07-27 17:55:48,e1da9ff,S4,SX,6,16,24,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,581.54,866.83,853.26,267.91
3346767,mdtest_hard,2021-07-27 12:57:40,2021-07-27 13:03:40,e1da9ff,S4,SX,6,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,536.07,859.34,828.45,273.22
3346957,mdtest_hard,2021-07-28 00:02:35,2021-07-28 00:06:59,e1da9ff,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,148.75,1677.36,1035.56,130.24
3346958,mdtest_hard,2021-07-27 14:13:30,2021-07-27 14:18:01,e1da9ff,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,148.15,1749.80,1002.26,132.32
3346845,mdtest_hard,2021-07-27 17:08:42,2021-07-27 17:16:01,e1da9ff,S8,SX,10,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,819.79,866.67,1067.85,193.58
3346945,mdtest_hard,2021-07-27 23:52:35,2021-07-27 23:57:36,e1da9ff,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,1000000,8M,3901,3901,0/20,230.14,2665.44,1225.59,126.31
3346954,mdtest_hard,2021-07-27 23:57:36,2021-07-28 00:01:57,e1da9ff,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,260.40,3264.21,1263.43,248.83
3348436,mdtest_hard,2021-07-28 01:08:53,2021-07-28 01:14:58,e1da9ff,S4,SX,12,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,918.31,1411.67,1111.62,496.99
3346763,mdtest_hard,2021-07-27 16:54:52,2021-07-27 17:01:17,e1da9ff,S4,SX,18,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1030.37,1702.81,1322.19,597.39
3346934,mdtest_hard,2021-07-27 20:46:11,2021-07-27 20:56:43,e1da9ff,S16,SX,18,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1102.31,928.08,1321.56,134.84
3346940,mdtest_hard,2021-07-28 00:17:59,2021-07-28 00:23:34,e1da9ff,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,1000000,16M,3901,3901,0/20,311.55,4369.52,1690.01,98.77
3346953,mdtest_hard,2021-07-28 00:26:32,2021-07-28 00:31:06,e1da9ff,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,315.43,4451.79,1669.48,370.98
3346843,mdtest_hard,2021-07-28 00:03:49,2021-07-28 00:11:33,e1da9ff,S8,SX,20,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1079.78,1453.00,1394.29,347.36
3346944,mdtest_hard,2021-07-28 00:26:32,2021-07-28 00:31:16,e1da9ff,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,1000000,8M,3901,3901,0/20,331.02,4697.94,1799.82,252.92
3346766,mdtest_hard,2021-07-27 21:35:23,2021-07-27 21:41:33,e1da9ff,S4,SX,24,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1305.89,1852.02,1471.73,677.43
3346956,mdtest_hard,2021-07-28 00:33:10,2021-07-28 00:37:39,e1da9ff,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,353.05,5499.04,2227.83,436.28
3346844,mdtest_hard,2021-07-28 00:17:59,2021-07-28 00:24:50,e1da9ff,S8,SX,30,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1264.34,2006.01,1616.55,460.90
3346946,mdtest_hard,2021-07-28 00:33:10,2021-07-28 00:37:49,e1da9ff,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,1000000,8M,3901,3901,0/20,376.97,5621.92,2548.09,350.05
3346764,mdtest_hard,2021-07-28 00:10:14,2021-07-28 00:16:03,e1da9ff,S4,SX,36,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1326.97,2842.63,1846.17,874.05
3346933,mdtest_hard,2021-07-28 00:26:32,2021-07-28 00:35:08,e1da9ff,S16,SX,36,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1173.58,1715.58,1844.78,209.40
3346941,mdtest_hard,2021-07-28 00:26:32,2021-07-28 00:31:47,e1da9ff,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,1000000,16M,3901,3901,0/20,390.77,6133.95,2579.15,185.82
3346955,mdtest_hard,2021-07-28 00:33:10,2021-07-28 00:37:34,e1da9ff,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,413.34,6259.97,2583.65,575.36
