slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4113311,ior_easy,2022-03-02 05:43:46,2022-03-02 05:49:06,eb307af,EC_2P1GX,24,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,113.40,148.99
4113325,ior_easy,2022-03-02 11:49:55,2022-03-02 11:55:51,eb307af,SX,24,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,119.25,125.30
4113339,ior_easy,2022-03-02 20:46:38,2022-03-02 20:52:02,eb307af,EC_4P2GX,24,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,109.18,128.92
4113331,ior_easy,2022-03-02 17:30:50,2022-03-02 17:36:34,eb307af,SX,30,16,16,32,,1,8M,150G,1M,131072,1,,Pass,60,123.89,116.24
4113343,ior_easy,2022-03-02 21:08:51,2022-03-02 21:14:32,eb307af,EC_8P2GX,30,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,124.83,101.03
4109893,ior_easy,2022-02-28 13:47:02,2022-02-28 13:52:19,eb307af,SX,32,16,16,32,,1,1M,150G,1M,,1,,Pass,60,176.94,159.03
4113327,ior_easy,2022-03-02 15:00:12,2022-03-02 15:06:18,eb307af,SX,36,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,82.38,128.54
4113333,ior_easy,2022-03-02 18:57:41,2022-03-02 19:03:10,eb307af,EC_16P2GX,36,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,154.50,79.50
4113334,ior_easy,2022-03-02 21:01:18,2022-03-02 21:06:53,eb307af,SX,36,16,16,32,,1,16M,150G,1M,131072,1,,Pass,60,140.37,74.81
4113346,ior_easy,2022-03-02 21:01:18,2022-03-02 21:06:46,eb307af,EC_4P2GX,36,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,111.98,125.03
4109889,ior_easy,2022-02-28 13:32:03,2022-02-28 13:37:29,eb307af,SX,64,16,16,32,,1,1M,150G,1M,,1,,Pass,60,142.51,159.84
4109882,ior_easy,2022-02-28 13:32:04,2022-02-28 13:37:52,eb307af,SX,128,16,16,32,,1,1M,150G,1M,,1,,Pass,60,119.67,146.49
4109885,ior_hard,2022-02-28 12:48:54,2022-02-28 12:54:25,eb307af,SX,1,16,4,32,,10000000,47008,47008,470080,,1,,Pass,60,11.05,11.29
4109890,ior_hard,2022-02-28 13:50:56,2022-02-28 13:56:24,eb307af,SX,1,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,10.01,11.05
4109883,ior_hard,2022-02-28 13:35:53,2022-02-28 13:41:21,eb307af,SX,2,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,19.67,21.94
