slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4215429,ior_easy,2022-04-13 09:40:48,2022-04-13 09:45:41,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,30,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,141.53,144.69
4109893,ior_easy,2022-02-28 13:47:02,2022-02-28 13:52:19,eb307af,ofi+verbs;ofi_rxm,SX,32,16,16,32,,1,1M,150G,1M,,1,,Pass,60,176.94,159.03
4212940,ior_easy,2022-04-04 15:30:09,2022-04-04 15:35:20,b91ee1e,ofi+verbs;ofi_rxm,SX,32,16,16,32,,1,1M,150G,1M,,1,,Pass,60,177.71,162.78
4113327,ior_easy,2022-03-02 15:00:12,2022-03-02 15:06:18,eb307af,ofi+verbs;ofi_rxm,SX,36,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,82.38,128.54
4113333,ior_easy,2022-03-02 18:57:41,2022-03-02 19:03:10,eb307af,ofi+verbs;ofi_rxm,EC_16P2GX,36,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,154.50,79.50
4113334,ior_easy,2022-03-02 21:01:18,2022-03-02 21:06:53,eb307af,ofi+verbs;ofi_rxm,SX,36,16,16,32,,1,16M,150G,1M,131072,1,,Pass,60,140.37,74.81
4113346,ior_easy,2022-03-02 21:01:18,2022-03-02 21:06:46,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,36,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,111.98,125.03
4215425,ior_easy,2022-04-13 09:16:05,2022-04-13 09:21:01,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,36,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,113.38,111.99
4215431,ior_easy,2022-04-13 09:53:20,2022-04-13 09:58:12,eb307af,ofi+verbs;ofi_rxm,EC_16P2GX,36,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,157.87,132.80
4109889,ior_easy,2022-02-28 13:32:03,2022-02-28 13:37:29,eb307af,ofi+verbs;ofi_rxm,SX,64,16,16,32,,1,1M,150G,1M,,1,,Pass,60,142.51,159.84
