slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
3341210,ior_hard,2021-07-26 14:52:00,2021-07-26 14:57:17,e1da9ff,S256,20,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,96.88,117.67
3341270,ior_hard,2021-07-26 15:02:28,2021-07-26 15:07:16,e1da9ff,EC_8P2GX,20,16,16,32,,2000000,47008,47008,8M,1048576,1,,Pass,60,16.43,91.53
3313072,ior_hard,2021-07-20 20:58:21,2021-07-20 21:03:49,e1da9ff,S256,24,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,92.68,107.50
3313085,ior_hard,2021-07-20 21:06:57,2021-07-20 21:11:39,e1da9ff,EC_2P1GX,24,16,16,32,,2000000,47008,47008,2M,1048576,1,,Pass,60,38.09,99.47
3341281,ior_hard,2021-07-26 15:02:28,2021-07-26 15:07:20,e1da9ff,EC_4P2GX,24,16,16,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,25.29,99.92
3341284,ior_hard,2021-07-26 15:05:51,2021-07-26 15:11:12,e1da9ff,S384,30,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,100.21,118.76
3341285,ior_hard,2021-07-26 15:05:51,2021-07-26 15:10:19,e1da9ff,EC_8P2GX,30,16,16,32,,2000000,47008,47008,8M,1048576,1,,Pass,60,21.50,93.51
3284006,ior_hard,2021-07-15 12:47:16,2021-07-15 12:54:35,e1da9ff,SX,32,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,91.41,107.49
3286177,ior_hard,2021-07-16 07:15:17,2021-07-16 07:20:34,e1da9ff,RP_3GX,32,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,38.80,105.92
3286185,ior_hard,2021-07-16 07:33:56,2021-07-16 07:39:32,e1da9ff,RP_2GX,32,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,52.67,100.83
3329863,ior_hard,2021-07-23 19:25:58,2021-07-23 19:31:31,e1da9ff,S384,36,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,99.92,118.56
3329864,ior_hard,2021-07-23 19:34:37,2021-07-23 19:40:13,e1da9ff,S512,36,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,98.46,117.83
3329867,ior_hard,2021-07-23 20:13:09,2021-07-23 20:18:03,e1da9ff,EC_4P2GX,36,16,16,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,27.25,98.20
3341286,ior_hard,2021-07-26 16:23:08,2021-07-26 16:29:30,e1da9ff,EC_16P2GX,36,16,16,32,,2000000,47008,47008,16M,1048576,1,,Pass,60,16.01,83.70
3284007,ior_hard,2021-07-15 14:03:57,2021-07-15 14:10:16,e1da9ff,SX,64,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,84.02,104.87
3286181,ior_hard,2021-07-16 07:15:17,2021-07-16 07:20:54,e1da9ff,RP_2GX,64,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,56.96,98.84
3286183,ior_hard,2021-07-16 07:44:35,2021-07-16 07:50:10,e1da9ff,RP_3GX,64,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,44.26,100.37
