slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,tree_depth,create_kops,stat_kops,read_kops,remove_kops
3554080,mdtest_hard,2021-09-27 20:07:12,2021-09-27 20:13:12,6f497ed,S4,SX,6,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,951.36,1245.01,1761.73,290.79
3554092,mdtest_hard,2021-09-27 20:22:08,2021-09-27 20:28:12,6f497ed,S4,SX,6,16,12,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,959.40,1295.40,1815.46,294.33
3554096,mdtest_hard,2021-09-27 20:28:10,2021-09-27 20:33:25,6f497ed,S2,SX,6,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,917.00,1795.20,1746.78,516.09
3554098,mdtest_hard,2021-09-27 20:28:10,2021-09-27 20:32:10,6f497ed,EC_4P2G1,RP_3GX,6,16,12,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,117.00,1684.74,1595.90,131.22
3542389,mdtest_hard,2021-09-23 11:05:42,2021-09-23 11:10:13,6f497ed,S1,SX,8,16,16,32,sw=30s,Pass,30,200000,1M,3901,3901,0/20,1193.23,3052.13,2311.85,1946.58
3542392,mdtest_hard,2021-09-23 15:24:23,2021-09-23 15:29:06,6f497ed,S1,SX,8,16,32,32,sw=30s,Pass,30,200000,1M,3901,3901,0/20,1073.44,2861.80,2125.18,1914.16
3546121,mdtest_hard,2021-09-25 02:49:59,2021-09-25 02:54:54,6f497ed,RP_3G1,RP_3GX,8,16,32,32,,Pass,60,200000,1M,3901,3901,0/20,169.69,2331.40,1835.94,227.56
3546126,mdtest_hard,2021-09-25 03:08:42,2021-09-25 03:13:59,6f497ed,RP_2G1,RP_2GX,8,16,32,32,,Pass,60,200000,1M,3901,3901,0/20,335.16,2998.07,1968.42,458.51
3546142,mdtest_hard,2021-09-25 03:33:14,2021-09-25 03:38:23,6f497ed,RP_2G1,RP_2GX,8,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,318.73,3213.74,2242.84,429.52
3546158,mdtest_hard,2021-09-25 04:06:32,2021-09-25 04:11:37,6f497ed,RP_3G1,RP_3GX,8,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,204.66,2592.27,1977.85,260.57
3554072,mdtest_hard,2021-09-27 20:05:13,2021-09-27 20:13:20,6f497ed,S8,SX,10,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1310.28,1255.81,2678.29,197.53
3554090,mdtest_hard,2021-09-27 20:12:34,2021-09-27 20:16:46,6f497ed,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,1000000,8M,3901,3901,0/20,154.00,2330.84,2342.12,114.97
3554065,mdtest_hard,2021-09-27 17:07:07,2021-09-27 17:11:16,6f497ed,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,206.64,3103.95,2849.95,251.09
3554081,mdtest_hard,2021-09-27 20:08:59,2021-09-27 20:14:57,6f497ed,S4,SX,12,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1687.08,2462.66,3223.42,528.01
3554084,mdtest_hard,2021-09-27 20:08:59,2021-09-27 20:12:54,6f497ed,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,1000000,2M,3901,3901,0/20,307.62,3863.85,2908.74,486.23
3554091,mdtest_hard,2021-09-27 20:22:08,2021-09-27 20:27:32,6f497ed,S2,SX,12,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,1675.14,3488.15,3252.67,808.55
3542393,mdtest_hard,2021-09-23 12:39:03,2021-09-23 12:43:51,6f497ed,S1,SX,16,16,16,32,sw=30s,Pass,30,200000,1M,3901,3901,0/20,1984.43,4895.47,3676.47,3054.01
3546132,mdtest_hard,2021-09-25 03:01:32,2021-09-25 03:06:40,6f497ed,RP_2G1,RP_2GX,16,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,474.58,4911.64,3614.85,702.74
3546148,mdtest_hard,2021-09-25 04:01:55,2021-09-25 04:06:59,6f497ed,RP_3G1,RP_3GX,16,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,315.07,4231.32,3434.74,403.67
3554068,mdtest_hard,2021-09-27 19:57:27,2021-09-27 20:01:30,6f497ed,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,1000000,2M,3901,3901,0/20,385.47,4968.77,3736.24,641.42
3554071,mdtest_hard,2021-09-27 20:05:13,,6f497ed,S16,SX,18,16,16,32,"did not finish,sw=30s",Fail,30,1000000,1M,3901,3901,0/20,,,,
3554078,mdtest_hard,2021-09-27 20:05:13,,6f497ed,EC_16P2G1,RP_3GX,18,16,16,32,"did not finish,sw=30s",Fail,30,1000000,16M,3901,3901,0/20,,,,
3554088,mdtest_hard,2021-09-27 20:14:31,2021-09-27 20:20:16,6f497ed,S2,SX,18,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,2028.56,4497.03,3985.56,968.27
3554093,mdtest_hard,2021-09-27 20:22:08,2021-09-27 20:31:10,6f497ed,S4,SX,18,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,338.00,3393.61,3971.45,650.06
3554094,mdtest_hard,2021-09-27 20:28:10,2021-09-27 20:32:05,6f497ed,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,1000000,4M,3901,3901,0/20,258.58,4399.26,3654.56,360.45
3554074,mdtest_hard,2021-09-27 20:05:13,,6f497ed,EC_8P2G1,RP_3GX,20,16,16,32,"did not finish,sw=30s",Fail,30,1000000,8M,3901,3901,0/20,,,,
3554089,mdtest_hard,2021-09-27 20:22:08,2021-09-27 20:32:31,6f497ed,S8,SX,20,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,342.39,2414.76,4073.93,360.30
3554073,mdtest_hard,2021-09-27 20:05:13,,6f497ed,S2,SX,24,16,16,32,"did not finish,sw=30s",Fail,30,1000000,1M,3901,3901,0/20,,,,
3554076,mdtest_hard,2021-09-27 20:05:13,,6f497ed,EC_4P2G1,RP_3GX,24,16,16,32,"did not finish,sw=30s",Fail,30,1000000,4M,3901,3901,0/20,,,,
3554079,mdtest_hard,2021-09-27 20:07:12,2021-09-27 20:11:05,6f497ed,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,1000000,2M,3901,3901,0/20,414.09,5834.88,4334.47,743.02
3554086,mdtest_hard,2021-09-27 20:08:59,2021-09-27 20:15:14,6f497ed,S4,SX,24,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,2418.56,4087.38,4456.90,702.71
3554064,mdtest_hard,2021-09-27 19:49:45,2021-09-27 19:57:14,6f497ed,S8,SX,30,16,16,32,sw=30s,Pass,30,1000000,1M,3901,3901,0/20,2396.89,3242.38,4661.24,475.95
3554082,mdtest_hard,2021-09-27 20:05:13,,6f497ed,EC_8P2G1,RP_3GX,30,16,16,32,"did not finish,sw=30s",Fail,30,1000000,8M,3901,3901,0/20,,,,
3542390,mdtest_hard,2021-09-23 14:57:21,2021-09-23 15:02:16,6f497ed,S1,SX,32,16,16,32,sw=30s,Pass,30,200000,1M,3901,3901,0/20,2584.97,5798.89,4519.58,3902.66
3546137,mdtest_hard,2021-09-25 03:06:20,2021-09-25 03:11:35,6f497ed,RP_2G1,RP_2GX,32,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,674.59,6219.33,4727.45,1065.15
3546164,mdtest_hard,2021-09-25 06:23:26,2021-09-25 06:28:32,6f497ed,RP_3G1,RP_3GX,32,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,490.98,4895.97,4040.42,779.72
3554066,mdtest_hard,2021-09-27 19:49:45,2021-09-27 19:54:10,6f497ed,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,1000000,16M,3901,3901,0/20,354.30,6212.91,4917.65,181.96
3554085,mdtest_hard,2021-09-27 20:05:13,,6f497ed,S4,SX,36,16,16,32,"did not finish,sw=30s",Fail,30,1000000,1M,3901,3901,0/20,,,,
3554087,mdtest_hard,2021-09-27 20:05:13,,6f497ed,EC_4P2G1,RP_3GX,36,16,16,32,"did not finish,sw=30s",Fail,30,1000000,4M,3901,3901,0/20,,,,
3554097,mdtest_hard,2021-09-27 20:05:13,,6f497ed,S16,SX,36,16,16,32,"did not finish,sw=30s",Fail,30,1000000,1M,3901,3901,0/20,,,,
3546133,mdtest_hard,2021-09-25 07:15:32,2021-09-25 07:20:37,6f497ed,RP_2G1,RP_2GX,64,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,825.14,6612.83,5211.36,1514.78
3546155,mdtest_hard,2021-09-25 07:31:34,2021-09-25 07:36:30,6f497ed,RP_3G1,RP_3GX,64,16,16,32,,Pass,60,200000,1M,3901,3901,0/20,646.45,6661.07,4827.82,1140.14
