slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4553559,mdtest_hard,2022-06-30 01:08:10,2022-06-30 01:12:17,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,277.00,1520.03,1505.85,294.49
4553563,mdtest_hard,2022-06-30 03:34:33,2022-06-30 03:38:52,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,198.05,938.35,1330.82,168.46
4553565,mdtest_hard,2022-06-30 06:00:11,2022-06-30 06:04:17,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,192.79,990.90,1453.36,172.89
4547929,mdtest_hard,2022-06-28 19:38:49,2022-06-28 19:43:29,c376183,ofi+verbs;ofi_rxm,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1161.78,2718.36,2030.73,1891.62
4547933,mdtest_hard,2022-06-28 20:22:34,2022-06-28 20:27:01,c376183,ofi+verbs;ofi_rxm,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1306.80,2939.46,2203.04,1951.82
4553570,mdtest_hard,2022-06-30 07:53:08,2022-06-30 07:58:13,c376183,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,278.76,931.14,2064.86,174.35
4553571,mdtest_hard,2022-06-30 07:59:36,2022-06-30 08:03:57,c376183,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,264.25,1077.08,2266.80,189.33
4553557,mdtest_hard,2022-06-30 00:56:07,2022-06-30 01:01:11,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,496.52,2482.61,2505.38,524.16
4553560,mdtest_hard,2022-06-30 01:13:56,2022-06-30 01:18:01,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,429.10,2686.47,2688.30,504.99
4553564,mdtest_hard,2022-06-30 05:43:22,2022-06-30 05:48:06,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,3901,3901,323.99,1559.63,2425.69,277.99
