slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
3780460,mdtest_hard,2021-11-16 13:10:42,2021-11-16 13:14:56,6453a3e,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,374.91,878.91,664.65,556.27
3780546,mdtest_hard,2021-11-16 19:16:15,2021-11-16 19:21:40,6453a3e,S2,SX,3,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,498.66,870.17,865.38,267.90
3780551,mdtest_hard,2021-11-16 19:18:47,2021-11-16 19:22:56,6453a3e,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,93.00,1015.31,733.86,114.28
3780454,mdtest_hard,2021-11-16 18:54:32,2021-11-16 18:59:00,6453a3e,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,663.51,1528.87,1121.22,1019.20
3780543,mdtest_hard,2021-11-16 19:13:44,2021-11-16 19:19:10,6453a3e,S2,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,964.07,1675.52,1638.32,492.66
3780549,mdtest_hard,2021-11-16 19:18:34,2021-11-16 19:22:48,6453a3e,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,175.40,1785.13,1391.64,211.80
3780553,mdtest_hard,2021-11-16 19:24:26,2021-11-16 19:28:33,6453a3e,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,83.57,1342.14,1318.41,89.96
3780560,mdtest_hard,2021-11-16 19:24:49,2021-11-16 19:31:40,6453a3e,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,962.89,1139.03,1645.12,240.35
3780455,mdtest_hard,2021-11-16 18:51:17,2021-11-16 18:56:06,6453a3e,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1123.59,2706.18,1991.17,1818.48
3780461,mdtest_hard,2021-11-16 18:54:32,2021-11-16 18:59:09,6453a3e,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1248.74,2911.42,2199.27,1832.19
3780564,mdtest_hard,2021-11-16 19:24:51,2021-11-16 19:29:27,6453a3e,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,144.59,2083.36,2083.49,97.07
3780567,mdtest_hard,2021-11-16 19:25:06,2021-11-16 19:34:38,6453a3e,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1481.34,1161.97,2562.60,169.85
3780550,mdtest_hard,2021-11-16 19:18:37,2021-11-16 19:22:43,6453a3e,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,303.68,3229.26,2508.72,408.92
3780552,mdtest_hard,2021-11-16 19:24:26,2021-11-16 19:29:55,6453a3e,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1700.68,3104.34,2927.30,753.17
3780554,mdtest_hard,2021-11-16 19:24:36,2021-11-16 19:28:44,6453a3e,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,151.66,2523.78,2359.96,166.45
3780559,mdtest_hard,2021-11-16 19:24:49,2021-11-16 19:31:38,6453a3e,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1704.05,2209.37,2920.13,455.69
3780463,mdtest_hard,2021-11-16 18:53:21,2021-11-16 18:58:14,6453a3e,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2040.60,4455.18,3403.92,2652.95
3780547,mdtest_hard,2021-11-16 19:17:54,2021-11-16 19:23:45,6453a3e,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2152.81,3947.16,3569.01,893.47
3780548,mdtest_hard,2021-11-16 19:18:14,2021-11-16 19:22:07,6453a3e,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,350.48,4105.17,3175.96,551.26
3780555,mdtest_hard,2021-11-16 19:24:38,2021-11-16 19:29:11,6453a3e,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,241.97,3436.83,3095.87,278.42
3780557,mdtest_hard,2021-11-16 19:24:49,2021-11-16 19:31:30,6453a3e,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2144.75,3010.70,3534.39,593.02
3780566,mdtest_hard,2021-11-16 19:25:06,2021-11-16 19:39:27,6453a3e,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2092.92,1153.57,3453.15,123.56
3780569,mdtest_hard,2021-11-16 19:27:47,2021-11-16 19:32:52,6453a3e,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,225.26,3408.80,3070.43,89.36
3780568,mdtest_hard,2021-11-16 19:27:47,2021-11-16 19:36:24,6453a3e,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2246.88,2173.37,3628.86,310.95
3780571,mdtest_hard,2021-11-16 19:29:53,2021-11-16 19:34:03,6453a3e,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,232.87,3704.97,3194.13,187.02
3780544,mdtest_hard,2021-11-16 19:15:34,2021-11-16 19:19:35,6453a3e,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,410.39,4676.16,3679.87,678.21
3780545,mdtest_hard,2021-11-16 19:16:15,2021-11-16 19:21:59,6453a3e,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2407.40,4410.44,3863.15,1038.27
3780561,mdtest_hard,2021-11-16 19:22:50,2021-11-16 19:26:59,6453a3e,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,279.11,4248.15,3606.19,352.03
3780562,mdtest_hard,2021-11-16 19:23:30,2021-11-16 19:29:47,6453a3e,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2324.74,3495.06,3816.99,653.90
3780563,mdtest_hard,2021-11-16 19:23:30,2021-11-16 19:31:19,6453a3e,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2458.88,2828.50,4013.85,417.92
3780572,mdtest_hard,2021-11-16 19:30:10,2021-11-16 19:34:16,6453a3e,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,289.93,4597.58,3848.22,275.76
3780462,mdtest_hard,2021-11-16 18:53:21,2021-11-16 18:58:30,6453a3e,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2571.62,5101.56,4014.59,3260.61
3780556,mdtest_hard,2021-11-16 19:19:57,2021-11-16 19:23:48,6453a3e,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,324.52,4940.27,4022.16,473.44
3780558,mdtest_hard,2021-11-16 19:22:22,2021-11-16 19:29:04,6453a3e,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2630.97,4109.71,4138.10,795.31
3780565,mdtest_hard,2021-11-16 19:25:06,2021-11-16 19:29:42,6453a3e,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,329.88,4722.66,3863.92,172.72
3780570,mdtest_hard,2021-11-16 19:29:43,2021-11-16 19:41:00,6453a3e,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2581.60,1992.96,4028.78,214.09
3780464,mdtest_hard,2021-11-16 18:47:41,2021-11-16 18:52:42,6453a3e,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2468.85,4516.99,3746.75,3222.60
3780465,mdtest_hard,2021-11-16 18:35:32,2021-11-16 18:40:14,6453a3e,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1886.89,5726.19,4743.24,3735.59
