slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4109911,mdtest_hard,2022-02-28 14:06:37,2022-02-28 14:11:13,eb307af,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1282.01,4795.81,3457.28,1060.44
4109914,mdtest_hard,2022-02-28 14:06:37,2022-02-28 14:12:27,eb307af,S1,SX,16,16,64,32,sw=30s,Pass,30,10000000,1M,3901,3901,1541.33,4702.76,3398.62,1247.52
4118690,mdtest_hard,2022-03-04 02:41:05,2022-03-04 02:46:54,eb307af,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2086.40,4176.36,3669.74,730.75
4118693,mdtest_hard,2022-03-04 04:43:16,2022-03-04 04:47:31,eb307af,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,344.91,4567.91,3344.98,343.10
4118699,mdtest_hard,2022-03-04 05:52:42,2022-03-04 05:59:16,eb307af,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2178.58,3161.69,3638.36,514.25
4118703,mdtest_hard,2022-03-04 06:04:11,2022-03-04 06:08:26,eb307af,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,231.73,3905.79,3257.20,227.09
4118708,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:51:29,eb307af,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1728.47,1221.87,3557.49,213.07
4118709,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:48,eb307af,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,168.57,3828.71,3093.96,129.96
4118715,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:34,eb307af,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,171.34,4226.52,3325.06,174.74
4118718,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:49:28,eb307af,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1866.15,2252.27,3766.34,392.13
4118686,mdtest_hard,2022-03-04 03:45:10,2022-03-04 03:49:15,eb307af,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,397.11,5307.41,3832.96,424.79
4118688,mdtest_hard,2022-03-04 04:16:43,2022-03-04 04:22:43,eb307af,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2480.01,4762.42,4054.32,812.82
4118711,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:34,eb307af,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,213.43,4910.09,3882.56,258.25
4118716,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:47:50,eb307af,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1699.43,3786.13,4039.41,591.18
4118712,mdtest_hard,2022-03-04 06:31:18,2022-03-04 06:38:25,eb307af,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2373.49,3094.53,4322.37,461.04
4118714,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:34,eb307af,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,180.39,5543.40,4274.16,207.83
4109920,mdtest_hard,2022-02-28 14:06:39,2022-02-28 14:10:51,eb307af,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,752.59,6511.06,5020.29,1563.14
4118706,mdtest_hard,2022-03-04 06:31:18,2022-03-04 06:39:54,eb307af,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2372.78,2171.95,4372.81,309.35
4118710,mdtest_hard,2022-03-04 06:31:18,2022-03-04 06:37:18,eb307af,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2406.25,4708.38,4473.79,718.25
4118717,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:29,eb307af,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,203.62,5772.95,4398.82,292.40
4118723,mdtest_hard,2022-03-04 06:48:57,2022-03-04 06:53:38,eb307af,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,306.63,5619.43,4369.98,187.72
4109912,mdtest_hard,2022-02-28 14:06:37,2022-02-28 14:10:32,eb307af,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,8.65,47.60,91.74,183.80
4109915,mdtest_hard,2022-02-28 14:06:34,2022-02-28 14:10:51,eb307af,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,6.35,19.22,52.33,84.43
